github.com/AlDanial/cloc v 2.06  T=0.34 s (1995.2 files/s, 92485.6 lines/s)
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
File                                                                                                                                                              blank        comment           code
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/entities/OtpLogModel.java                                                                      9              0             27
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/entities/PasswordRecoveryOtpModel.java                                                         9              0             27
./frontend/clientes/README.md                                                                                                                                        15              0             27
./backend/arenco-autenticacao/src/main/java/br/com/arenco/arenco_autenticacao/facades/impl/AdminUsersFacadeImpl.java                                                  4              0             26
./backend/arenco-contratos/src/main/java/br/com/arenco/arenco_contratos/facades/admin/impl/JobInfoFacadeImpl.java                                                     4              0             26
./backend/libs/arenco-dtos/src/main/java/br/com/arenco/arenco_dtos/dtos/user/UserDto.java                                                                             5              0             26
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/entities/JobInfoModel.java                                                                     2              0             26
./.github/workflows/deploy-frontend.yml                                                                                                                               5              0             25
./backend/arenco-clientes/src/main/java/br/com/arenco/arenco_clientes/validations/password/validators/PasswordValidator.java                                          6              0             25
./backend/arenco-data-seeder/src/main/java/br/com/arenco/arenco_data_seeder/seeder/DataSeeder.java                                                                    5              3             25
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/entities/PasswordRecoveryModel.java                                                            7              0             25
./backend/libs/messenger_lib/src/main/java/br/com/arenco/messenger_lib/advice/ArencoMessengerExceptionHandler.java                                                    4              0             25
./frontend/clientes/src/boot/axios.ts                                                                                                                                 6              1             25
./.github/workflows/nginx.yml                                                                                                                                         5              0             24
./.github/workflows/ssl.yml                                                                                                                                           5              0             24
./.github/workflows/update-firewall-rules-cronjob-vm.yml                                                                                                              5              0             24
./.github/workflows/update-firewall-rules-webservices-vm.yml                                                                                                          5              0             24
./backend/libs/arenco-dtos/src/main/java/br/com/arenco/arenco_dtos/factories/UserDtoFactory.java                                                                      3              0             24
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/config/ArencoModelsMongoAutoConfiguration.java                                                 2              1             24
./backend/libs/messenger_lib/src/main/java/br/com/arenco/messenger_lib/services/impl/OTPMessengerServiceImpl.java                                                     3              0             24
./backend/arenco-autenticacao/src/main/java/br/com/arenco/arenco_autenticacao/services/impl/AuthManagementServiceImpl.java                                            4              0             23
./backend/libs/arenco-autenticacao-lib/src/main/java/br/com/arenco/arenco_autenticacao_lib/context/ArencoAuthenticatedPreSessionContext.java                          3              0             23
./backend/libs/arenco-dtos/src/main/java/br/com/arenco/arenco_dtos/dtos/search/CustomerSearchFormDto.java                                                             5              0             23
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/entities/BoletoFileModel.java                                                                  4              0             23
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/entities/ContactModel.java                                                                     6              0             23
./backend/libs/messenger_lib/src/main/java/br/com/arenco/messenger_lib/strategies/impl/SendOtpUsingSmsStrategy.java                                                   4              0             23
./backend/libs/sync_lib/src/main/java/br/com/arenco/sync_lib/strategies/impl/PdfBoletoResponseStrategy.java                                                           4              0             23
./backend/libs/sync_lib/src/main/java/br/com/arenco/sync_lib/strategies/impl/PngBoletoResponseStrategy.java                                                           4              0             23
./frontend/clientes/.eslintrc.js                                                                                                                                      0              0             23
./frontend/clientes/src/pages/ErrorNotFoundView.vue                                                                                                                   3              1             23
./backend/arenco-contratos/src/main/java/br/com/arenco/arenco_contratos/services/customer/impl/ArencoCustomerContratosServiceImpl.java                                3              0             22
./backend/libs/arenco-autenticacao-lib/src/main/java/br/com/arenco/arenco_autenticacao_lib/services/ArencoPreSessionService.java                                     10              0             22
./backend/libs/arenco-dtos/src/main/java/br/com/arenco/arenco_dtos/factories/AddressDtoFactory.java                                                                   2              0             22
./backend/libs/arenco-dtos/src/main/java/br/com/arenco/arenco_dtos/factories/BetaUserDtoFactory.java                                                                  3              0             22
./backend/libs/arenco-dtos/src/main/java/br/com/arenco/arenco_dtos/factories/ContratoDtoFactory.java                                                                  2              0             22
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/entities/BoletoAProcessarModel.java                                                            5              0             22
./backend/libs/messenger_lib/src/main/java/br/com/arenco/messenger_lib/services/impl/MessengerSettingsServiceImpl.java                                                4              0             22
./backend/libs/sync_lib/src/main/java/br/com/arenco/sync_lib/utils/BradescoCnab400Utils.java                                                                          5              8             22
./.github/workflows/stop-autenticacao.yml                                                                                                                             3              0             21
./.github/workflows/stop-clientes.yml                                                                                                                                 3              0             21
./.github/workflows/stop-contratos.yml                                                                                                                                3              0             21
./.github/workflows/stop-cronjobs.yml                                                                                                                                 3              0             21
./.github/workflows/stop-notifications.yml                                                                                                                            3              0             21
./.github/workflows/stop-webservices.yml                                                                                                                              3              0             21
./backend/arenco-contratos/src/main/java/br/com/arenco/arenco_contratos/facades/customer/impl/CustomerContratosFacadeImpl.java                                        3              0             21
./backend/libs/arenco-dtos/src/main/java/br/com/arenco/arenco_dtos/dtos/agreements/TituloAReceberDto.java                                                             2              0             21
./backend/libs/arenco-dtos/src/main/java/br/com/arenco/arenco_dtos/dtos/agreements/TituloRecebidoDto.java                                                             1              0             21
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/entities/MessengerSettingsModel.java                                                           3              1             21
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/enums/CustomerSearchKey.java                                                                   4              0             21
./backend/libs/messenger_lib/src/main/java/br/com/arenco/messenger_lib/listeners/ArencoMessengerStartupEventListener.java                                             4              0             21
./mobile/arenco-app/.dart_tool/extension_discovery/README.md                                                                                                         10              0             21
./backend/.idea/jarRepositories.xml                                                                                                                                   0              0             20
./backend/ExemploExecutor.java                                                                                                                                        4              0             20
./backend/arenco-cronjobs/src/main/java/br/com/arenco/arenco_cronjobs/config/TaskSchedulerConfig.java                                                                 2              0             20
./backend/libs/arenco-dtos/src/main/java/br/com/arenco/arenco_dtos/dtos/search/CustomerSearchFilterDto.java                                                           4              0             20
./backend/libs/arenco-dtos/src/main/java/br/com/arenco/arenco_dtos/dtos/search/EmployeeSearchFilterDto.java                                                           4              0             20
./backend/libs/arenco-dtos/src/main/java/br/com/arenco/arenco_dtos/factories/ContactPreferenceDtoFactory.java                                                         4              0             20
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/entities/AuthenticatedPreSessionModel.java                                                     3              0             20
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/entities/BoletoAProcessarEJobInfoModelRelationModel.java                                       4              0             20
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/entities/GroupsToRolesRelationModel.java                                                       4              0             20
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/entities/GroupsToSuperGroupsRelationModel.java                                                 4              0             20
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/entities/RoleModel.java                                                                        3              0             20
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/entities/UserGroupModel.java                                                                   2              0             20
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/entities/UsersToGroupsRelationModel.java                                                       4              0             20
./frontend/admin/src/pages/misc/NotFound.vue                                                                                                                          2              1             20
./frontend/clientes/src/pages/misc/NotFound.vue                                                                                                                       2              1             20
./backend/.idea/encodings.xml                                                                                                                                         0              0             19
./backend/arenco-autenticacao/src/main/java/br/com/arenco/arenco_autenticacao/config/ArencoAutenticacaoSpringConfig.java                                              4              0             19
./backend/arenco-clientes/src/main/java/br/com/arenco/arenco_clientes/services/address/impl/AddressServiceImpl.java                                                   3              0             19
./backend/arenco-clientes/src/main/java/br/com/arenco/arenco_clientes/services/contact/impl/ContactPreferenceServiceImpl.java                                         3              0             19
./backend/arenco-clientes/src/main/java/br/com/arenco/arenco_clientes/utils/ServiceUtils.java                                                                         3              0             19
./backend/arenco-cronjobs/src/main/java/br/com/arenco/arenco_cronjobs/config/AsyncConfig.java                                                                         3              0             19
./backend/libs/arenco-autenticacao-lib/src/main/java/br/com/arenco/arenco_autenticacao_lib/services/impl/ArencoAuthLibUserServiceImpl.java                            3              0             19
./backend/libs/arenco-dtos/src/main/java/br/com/arenco/arenco_dtos/dtos/misc/PageResponse.java                                                                        3              0             19
./backend/libs/arenco-dtos/src/main/java/br/com/arenco/arenco_dtos/dtos/search/EmployeeSearchFormDto.java                                                             5              0             19
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/entities/SessionModel.java                                                                     3              0             19
./mobile/arenco-app/web/index.html                                                                                                                                    7             12             19
./backend/arenco-autenticacao/src/main/java/br/com/arenco/arenco_autenticacao/utils/AuthErrorDtoUtil.java                                                             4              0             18
./backend/arenco-contratos/src/main/java/br/com/arenco/arenco_contratos/events/listeners/StartupEventListener.java                                                    3              0             18
./backend/arenco-cronjobs/src/main/java/br/com/arenco/arenco_cronjobs/listeners/StartupEventListener.java                                                             3              0             18
./backend/libs/arenco-autenticacao-lib/src/main/java/br/com/arenco/arenco_autenticacao_lib/context/ArencoAuthenticatedSessionContext.java                             3              0             18
./backend/libs/arenco-autenticacao-lib/src/main/java/br/com/arenco/arenco_autenticacao_lib/utils/ArencoSessionUtils.java                                              3              0             18
./backend/libs/arenco-dtos/src/main/java/br/com/arenco/arenco_dtos/dtos/user/AddressDto.java                                                                         12              0             18
./backend/libs/arenco-dtos/src/main/java/br/com/arenco/arenco_dtos/factories/ContactFullDtoFactory.java                                                               4              0             18
./backend/libs/arenco-dtos/src/main/java/br/com/arenco/arenco_dtos/factories/JobInfoDtoFactory.java                                                                   2              0             18
./backend/libs/arenco-dtos/src/main/java/br/com/arenco/arenco_dtos/utils/ArencoContactsUtils.java                                                                     5              0             18
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/enums/CustomerSortKey.java                                                                     4              0             18
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/enums/EmployeeSearchKey.java                                                                   4              0             18
./frontend/clientes/.quasar/dev-spa/app.js                                                                                                                           27             17             18
./frontend/clientes/index.html                                                                                                                                        2              1             18
./backend/arenco-autenticacao/src/main/java/br/com/arenco/arenco_autenticacao/config/ArencoAutenticacaoOpenApiConfig.java                                             2              0             17
./backend/arenco-autenticacao/src/main/java/br/com/arenco/arenco_autenticacao/facades/AuthenticationFacade.java                                                       6              0             17
./backend/arenco-clientes/src/main/java/br/com/arenco/arenco_clientes/config/OpenApiConfig.java                                                                       2              0             17
./backend/arenco-clientes/src/main/java/br/com/arenco/arenco_clientes/validations/password/annotations/ValidPassword.java                                             5              0             17
./backend/arenco-clientes/src/main/java/br/com/arenco/arenco_clientes/validations/register/annotations/ValidContact.java                                              4              0             17
./backend/arenco-contratos/src/main/java/br/com/arenco/arenco_contratos/config/OpenApiConfig.java                                                                     2              0             17
./backend/arenco-contratos/src/main/java/br/com/arenco/arenco_contratos/controllers/customer/BoletosCustomerController.java                                           2              0             17
./backend/arenco-contratos/src/main/java/br/com/arenco/arenco_contratos/controllers/customer/ParcelasAPagarCustomerController.java                                    2              0             17
./backend/arenco-contratos/src/main/java/br/com/arenco/arenco_contratos/controllers/customer/ParcelasPagasCustomerController.java                                     2              0             17
./backend/libs/arenco-autenticacao-lib/src/main/java/br/com/arenco/arenco_autenticacao_lib/services/impl/ArencoAuthLibContactServiceImpl.java                         3              0             17
./backend/libs/arenco-dtos/src/main/java/br/com/arenco/arenco_dtos/dtos/search/CustomerSearchFilterParameterDto.java                                                  5              0             17
./backend/libs/arenco-dtos/src/main/java/br/com/arenco/arenco_dtos/dtos/search/EmployeeSearchFilterParameterDto.java                                                  5              0             17
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/entities/BetaUserModel.java                                                                    3              0             17
./backend/notifications/src/main/java/br/com/arenco/notifications/config/ArencoNotificationsOpenApiConfig.java                                                        2              0             17
./frontend/clientes/.quasar/prod-spa/app.js                                                                                                                          26             17             17
./frontend/clientes/postcss.config.js                                                                                                                                 3              9             17
./backend/arenco-cronjobs/src/main/java/br/com/arenco/arenco_cronjobs/service/ArencoOracleService.java                                                                3              0             16
./backend/arenco-cronjobs/src/main/java/br/com/arenco/arenco_cronjobs/service/ArencoSincronizacaoTitulosService.java                                                  3              0             16
./backend/arenco-data-seeder/HELP.md                                                                                                                                  9              0             16
./backend/libs/arenco-autenticacao-lib/src/main/java/br/com/arenco/arenco_autenticacao_lib/services/impl/BruteForceDefenseServiceImpl.java                            3             16             16
./backend/libs/arenco-dtos/HELP.md                                                                                                                                    9              0             16
./backend/libs/arenco-models/HELP.md                                                                                                                                  9              0             16
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/enums/SearchOperator.java                                                                      1              0             16
./backend/libs/messenger_lib/src/main/java/br/com/arenco/messenger_lib/services/ArencoEmailService.java                                                               3              0             16
./backend/notifications/src/main/java/br/com/arenco/notifications/factories/EmailDtoFactory.java                                                                      2              0             16
./backend/arenco-autenticacao/src/main/java/br/com/arenco/arenco_autenticacao/ArencoAutenticacaoApplication.java                                                      3              0             15
./backend/arenco-autenticacao/src/main/java/br/com/arenco/arenco_autenticacao/factories/SessionDtoFactory.java                                                        2              0             15
./backend/arenco-cronjobs/src/main/java/br/com/arenco/arenco_cronjobs/oracle/entities/TituloRecebidoIdOracle.java                                                     2              0             15
./backend/arenco-cronjobs/src/main/java/br/com/arenco/arenco_cronjobs/service/ArencoSincronizacaoContratosService.java                                                2              0             15
./backend/libs/arenco-dtos/src/main/java/br/com/arenco/arenco_dtos/dtos/settings/MessengerSettingsDto.java                                                            2              0             15
./backend/libs/arenco-dtos/src/main/java/br/com/arenco/arenco_dtos/dtos/sync/JobInfoDto.java                                                                          2              0             15
./backend/libs/arenco-dtos/src/main/java/br/com/arenco/arenco_dtos/dtos/user/ContactFullDto.java                                                                      8              0             15
./backend/libs/arenco-dtos/src/main/java/br/com/arenco/arenco_dtos/dtos/user/ContactPreferenceDto.java                                                                9              0             15
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/enums/EmployeeSortKey.java                                                                     4              0             15
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/repositories/ContactModelRepository.java                                                       5              0             15
./backend/libs/sync_lib/src/main/java/br/com/arenco/sync_lib/config/S3Props.java                                                                                      2              0             15
./backend/libs/sync_lib/src/main/java/br/com/arenco/sync_lib/services/BoletosService.java                                                                             5              0             15
./backend/notifications/src/main/java/br/com/arenco/notifications/NotificationsApplication.java                                                                       3              0             15
./CHANGELOG.md                                                                                                                                                        7              0             14
./backend/arenco-clientes/src/main/java/br/com/arenco/arenco_clientes/ArencoClientesApplication.java                                                                  3              0             14
./backend/arenco-clientes/src/main/java/br/com/arenco/arenco_clientes/constants/ArencoClientesConstants.java                                                          3              0             14
./backend/arenco-clientes/src/main/java/br/com/arenco/arenco_clientes/facades/UsersFacade.java                                                                        6              0             14
./backend/arenco-clientes/src/main/java/br/com/arenco/arenco_clientes/utils/ValidatorUtils.java                                                                       3              0             14
./backend/arenco-cronjobs/src/main/java/br/com/arenco/arenco_cronjobs/oracle/entities/TituloAReceberIdOracle.java                                                     2              0             14
./backend/arenco-data-seeder/src/main/java/br/com/arenco/arenco_data_seeder/ArencoDataSeederApplication.java                                                          3              0             14
./backend/libs/arenco-dtos/src/main/java/br/com/arenco/arenco_dtos/dtos/agreements/ContratoDto.java                                                                   2              0             14
./backend/libs/arenco-dtos/src/main/java/br/com/arenco/arenco_dtos/factories/MessengerSettingsDtoFactory.java                                                         2              0             14
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/repositories/UserModelRepository.java                                                          6              0             14
./backend/libs/messenger_lib/src/main/java/br/com/arenco/messenger_lib/MessengerLibApplication.java                                                                   3              0             14
./backend/libs/messenger_lib/src/main/java/br/com/arenco/messenger_lib/config/MessengerLibProps.java                                                                  2              0             14
./backend/notifications/src/main/java/br/com/arenco/notifications/factories/SmsDtoFactory.java                                                                        2              0             14
./deploy/scripts/install-all.sh                                                                                                                                       7              0             14
./mobile/arenco-app/android/app/src/main/res/values-night-v31/styles.xml                                                                                              1              6             14
./mobile/arenco-app/android/app/src/main/res/values-v31/styles.xml                                                                                                    1              6             14
./backend/arenco-autenticacao/src/main/java/br/com/arenco/arenco_autenticacao/config/ArencoAutenticacaoCorsProperties.java                                            2              0             13
./backend/arenco-clientes/src/main/java/br/com/arenco/arenco_clientes/config/ArencoClientesCorsProperties.java                                                        2              0             13
./backend/arenco-clientes/src/main/resources/application.properties                                                                                                   4              4             13
./backend/arenco-contratos/src/main/java/br/com/arenco/arenco_contratos/config/ArencoContratosCorsProperties.java                                                     2              0             13
./backend/arenco-cronjobs/src/main/resources/application.properties                                                                                                   0             12             13
./backend/libs/arenco-autenticacao-lib/src/main/java/br/com/arenco/arenco_autenticacao_lib/config/RateLimitProperties.java                                            2              0             13
./backend/libs/arenco-autenticacao-lib/src/main/java/br/com/arenco/arenco_autenticacao_lib/context/RequestContext.java                                                4              0             13
./backend/libs/arenco-autenticacao-lib/src/main/java/br/com/arenco/arenco_autenticacao_lib/services/ArencoAuthLibGroupService.java                                    4              0             13
./backend/libs/arenco-dtos/src/main/java/br/com/arenco/arenco_dtos/config/ArencoDtosAutoConfiguration.java                                                            3              0             13
./backend/libs/arenco-dtos/src/main/java/br/com/arenco/arenco_dtos/dtos/settings/BetaUserDto.java                                                                     2              0             13
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/enums/UserGroups.java                                                                          4              0             13
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/repositories/ReceivableTitleModelRepository.java                                               4              0             13
./backend/libs/sync_lib/HELP.md                                                                                                                                       6              0             13
./backend/libs/sync_lib/src/main/java/br/com/arenco/sync_lib/listeners/ShutdownEventListener.java                                                                     4              0             13
./backend/notifications/src/main/java/br/com/arenco/notifications/config/ArencoNotificationsCorsProperties.java                                                       2              0             13
./mobile/arenco-app/android/app/src/main/res/values-night/styles.xml                                                                                                  1              8             13
./mobile/arenco-app/android/app/src/main/res/values/styles.xml                                                                                                        1              8             13
./mobile/arenco-app/flutter_native_splash.yaml                                                                                                                       17            110             13
./backend/.idea/misc.xml                                                                                                                                              0              0             12
./backend/arenco-autenticacao/HELP.md                                                                                                                                 6              0             12
./backend/arenco-contratos/src/main/java/br/com/arenco/arenco_contratos/facades/admin/PaymentSlipSettingsFacade.java                                                  7              0             12
./backend/arenco-contratos/src/main/java/br/com/arenco/arenco_contratos/services/admin/PaymentSlipSettingsService.java                                                6              0             12
./backend/arenco-cronjobs/src/main/java/br/com/arenco/arenco_cronjobs/oracle/entities/ContratoIdOracle.java                                                           2              0             12
./backend/arenco-cronjobs/src/main/java/br/com/arenco/arenco_cronjobs/oracle/repositories/ContratoOracleRepository.java                                               2              0             12
./backend/libs/arenco-autenticacao-lib/src/main/java/br/com/arenco/arenco_autenticacao_lib/utils/DurationParser.java                                                  3              0             12
./backend/libs/arenco-dtos/src/main/java/br/com/arenco/arenco_dtos/factories/UserGroupDtoFactory.java                                                                 2              0             12
./backend/libs/arenco-dtos/src/main/java/br/com/arenco/arenco_dtos/utils/FactoryUtils.java                                                                            3              0             12
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/enums/ContactType.java                                                                         4              0             12
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/enums/LoginMethod.java                                                                         4              0             12
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/repositories/BoletoFileModelRepository.java                                                    3              0             12
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/repositories/JobInfoModelRepository.java                                                       3              0             12
./backend/libs/messenger_lib/src/main/java/br/com/arenco/messenger_lib/services/BetaUserService.java                                                                  6              0             12
./deploy/firewall/setup-firewall-webservices.sh                                                                                                                       6              3             12
./deploy/scripts/stop-webservices.sh                                                                                                                                  6              0             12
./frontend/clientes/src/pages/misc/WorkInProgress.vue                                                                                                                 1              0             12
./frontend/clientes/src/stores/auth.ts                                                                                                                                3              0             12
./mobile/arenco-app/ios/Flutter/flutter_export_environment.sh                                                                                                         0              1             12
./backend/arenco-autenticacao/src/main/java/br/com/arenco/arenco_autenticacao/exceptions/MultipleOtpRequests.java                                                     3              0             11
./backend/arenco-autenticacao/src/main/java/br/com/arenco/arenco_autenticacao/services/OtpLogService.java                                                             3              0             11
./backend/arenco-clientes/src/main/java/br/com/arenco/arenco_clientes/services/users/UserService.java                                                                 5              0             11
./backend/arenco-contratos/src/main/java/br/com/arenco/arenco_contratos/facades/admin/ArencoBoletosFacade.java                                                        4              0             11
./backend/arenco-cronjobs/src/main/java/br/com/arenco/arenco_cronjobs/oracle/repositories/TituloAReceberOracleRepository.java                                         2              0             11
./backend/arenco-cronjobs/src/main/java/br/com/arenco/arenco_cronjobs/oracle/repositories/TituloRecebidoOracleRepository.java                                         2              0             11
./backend/libs/arenco-autenticacao-lib/src/main/java/br/com/arenco/arenco_autenticacao_lib/config/AuthLibProps.java                                                   2              0             11
./backend/libs/arenco-dtos/src/main/java/br/com/arenco/arenco_dtos/dtos/user/UserGroupDto.java                                                                        2              0             11
./backend/libs/arenco-dtos/src/main/java/br/com/arenco/arenco_dtos/utils/ErrorDtoUtil.java                                                                            3              0             11
./backend/libs/arenco-dtos/src/main/java/br/com/arenco/arenco_dtos/utils/PageableUtils.java                                                                           3              0             11
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/repositories/AgreementModelRepository.java                                                     3              0             11
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/repositories/ContactPreferenceModelRepository.java                                             3              0             11
./backend/libs/sync_lib/src/main/java/br/com/arenco/sync_lib/strategies/GerarBoletoStrategy.java                                                                      2              0             11
./backend/notifications/HELP.md                                                                                                                                       5              0             11
./deploy/firewall/setup-firewall-dbs.sh                                                                                                                               6              3             11
./deploy/frontend/deploy.sh                                                                                                                                           5              0             11
./frontend/clientes/src/layouts/MinimalLayout.vue                                                                                                                     1              3             11
./mobile/arenco-app/macos/Flutter/ephemeral/flutter_export_environment.sh                                                                                             0              1             11
./backend/arenco-clientes/src/main/java/br/com/arenco/arenco_clientes/aop/interfaces/FeatureFlag.java                                                                 2              0             10
./backend/arenco-contratos/src/main/java/br/com/arenco/arenco_contratos/ArencoContratosApplication.java                                                               3              0             10
./backend/arenco-contratos/src/main/java/br/com/arenco/arenco_contratos/facades/admin/ArencoContratosFacade.java                                                      3              0             10
./backend/arenco-contratos/src/main/java/br/com/arenco/arenco_contratos/facades/admin/ArencoTitulosRecebidosFacade.java                                               4              0             10
./backend/arenco-contratos/src/main/resources/application.properties                                                                                                  2              2             10
./backend/arenco-cronjobs/src/main/java/br/com/arenco/arenco_cronjobs/ArencoCronjobsApplication.java                                                                  2              0             10
./backend/libs/arenco-autenticacao-lib/src/main/java/br/com/arenco/arenco_autenticacao_lib/exceptions/WrongToken.java                                                 3              0             10
./backend/libs/arenco-autenticacao-lib/src/main/java/br/com/arenco/arenco_autenticacao_lib/services/ArencoUserAuthService.java                                        7              0             10
./backend/libs/arenco-autenticacao-lib/src/main/java/br/com/arenco/arenco_autenticacao_lib/services/PreSessionOtpService.java                                         6              0             10
./backend/libs/arenco-autenticacao-lib/src/main/java/br/com/arenco/arenco_autenticacao_lib/utils/ArencoOtpUtils.java                                                  4              0             10
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/repositories/GroupsToSuperGroupsRelationModelRepository.java                                   4              0             10
./backend/libs/sync_lib/src/main/java/br/com/arenco/sync_lib/services/S3Service.java                                                                                  4              0             10
./backend/notifications/src/main/java/br/com/arenco/notifications/facades/ArencoMessengerBetaUsersFacade.java                                                         4              0             10
./deploy/firewall/setup-firewall-cronjob.sh                                                                                                                           6              3             10
./mobile/arenco-app/README.md                                                                                                                                         6              0             10
./mobile/arenco-app/flutter_launcher_icons.yaml                                                                                                                       1              0             10
./backend/arenco-autenticacao/src/main/java/br/com/arenco/arenco_autenticacao/services/AdminUsersService.java                                                         4              0              9
./backend/arenco-autenticacao/src/main/java/br/com/arenco/arenco_autenticacao/services/LoginOtpModelService.java                                                      4              0              9
./backend/arenco-autenticacao/src/main/java/br/com/arenco/arenco_autenticacao/services/PasswordRecoveryOtpService.java                                                3              0              9
./backend/arenco-autenticacao/src/main/java/br/com/arenco/arenco_autenticacao/services/PasswordRecoveryService.java                                                   5              0              9
./backend/arenco-clientes/src/main/java/br/com/arenco/arenco_clientes/facades/AddressFacade.java                                                                      3              0              9
./backend/arenco-clientes/src/main/java/br/com/arenco/arenco_clientes/facades/CustomerFacade.java                                                                     3              0              9
./backend/arenco-clientes/src/main/java/br/com/arenco/arenco_clientes/services/contact/ContactService.java                                                            3              0              9
./backend/arenco-clientes/src/main/java/br/com/arenco/arenco_clientes/utils/ArencoBooleanUtils.java                                                                   2              0              9
./backend/arenco-contratos/src/main/java/br/com/arenco/arenco_contratos/exceptions/ArencoContratosInternalError.java                                                  2              0              9
./backend/arenco-contratos/src/main/java/br/com/arenco/arenco_contratos/facades/admin/ArencoTitulosAReceberFacade.java                                                3              0              9
./backend/arenco-contratos/src/main/java/br/com/arenco/arenco_contratos/facades/admin/JobInfoFacade.java                                                              3              0              9
./backend/arenco-contratos/src/main/java/br/com/arenco/arenco_contratos/facades/customer/impl/CustomerBoletosFacadeImpl.java                                          2              0              9
./backend/arenco-contratos/src/main/java/br/com/arenco/arenco_contratos/facades/customer/impl/CustomerParcelasAPagarFacadeImpl.java                                   2              0              9
./backend/arenco-contratos/src/main/java/br/com/arenco/arenco_contratos/facades/customer/impl/CustomerParcelasPagasFacadeImpl.java                                    2              0              9
./backend/arenco-contratos/src/main/java/br/com/arenco/arenco_contratos/services/admin/ArencoContratosService.java                                                    3              0              9
./backend/arenco-contratos/src/main/java/br/com/arenco/arenco_contratos/services/admin/ArencoTitulosAReceberService.java                                              3              0              9
./backend/arenco-contratos/src/main/java/br/com/arenco/arenco_contratos/services/admin/ArencoTitulosRecebidosService.java                                             3              0              9
./backend/arenco-cronjobs/src/main/java/br/com/arenco/arenco_cronjobs/fetcher/OracleFetcher.java                                                                      2              0              9
./backend/arenco-cronjobs/src/main/java/br/com/arenco/arenco_cronjobs/oracle/repositories/ClienteOracleRepository.java                                                2              0              9
./backend/arenco-cronjobs/src/main/java/br/com/arenco/arenco_cronjobs/records/ContratoOracleComTitulosRecord.java                                                     2              0              9
./backend/libs/arenco-autenticacao-lib/src/main/java/br/com/arenco/arenco_autenticacao_lib/services/ArencoSessionService.java                                         5              0              9
./backend/libs/arenco-autenticacao-lib/src/main/java/br/com/arenco/arenco_autenticacao_lib/services/CookieService.java                                                5              0              9
./backend/libs/arenco-autenticacao-lib/src/main/resources/META-INF/lib.properties                                                                                     2              0              9
./backend/libs/arenco-dtos/src/main/java/br/com/arenco/arenco_dtos/ArencoDtosApplication.java                                                                         3              0              9
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/ArencoModelsApplication.java                                                                   2              0              9
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/repositories/AddressModelRepository.java                                                       4              0              9
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/repositories/GroupsToRolesRelationModelRepository.java                                         3              0              9
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/repositories/OtpLogModelRepository.java                                                        2              0              9
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/repositories/PasswordRecoveryModelRepository.java                                              2              0              9
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/repositories/UsersToGroupsRelationModelRepository.java                                         3              0              9
./backend/libs/messenger_lib/src/main/java/br/com/arenco/messenger_lib/exceptions/SendMessageException.java                                                           2              0              9
